uid,kind,mobId,speciesId,locationId,subzoneId,spaceId,level,blender_x,blender_y,blender_z,runtime_x,runtime_z,actor_radius,runtime_enabled
wv3:L02-B:MOB-04:027,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,5,-258,177,54.326,-258,-177,0.46,false
wv3:L02-B:MOB-04:028,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,5,-261,180,54.208,-261,-180,0.46,false
wv3:L02-B:MOB-04:029,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,5,-258,174,54.433,-258,-174,0.46,false
wv3:L02-B:MOB-04:030,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,5,-261,153,55.49,-261,-153,0.46,false
wv3:L02-B:MOB-04:031,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,5,-261,156,55.249,-261,-156,0.46,false
wv3:L02-B:MOB-04:032,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,5,-258,153,55.561,-258,-153,0.46,false
wv3:L02-B:MOB-04:033,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,5,-261,150,55.75,-261,-150,0.46,false
wv3:L02-B:MOB-04:034,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-258,156,55.344,-258,-156,0.46,false
wv3:L02-B:MOB-04:035,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-237,177,55.413,-237,-177,0.46,false
wv3:L02-B:MOB-04:036,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-240,177,55.341,-240,-177,0.46,false
wv3:L02-B:MOB-04:037,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-237,174,55.528,-237,-174,0.46,false
wv3:L02-B:MOB-04:038,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-237,180,55.236,-237,-180,0.46,false
wv3:L02-B:MOB-04:039,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-234,177,55.412,-234,-177,0.46,false
wv3:L02-B:MOB-04:040,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-237,153,55.018,-237,-153,0.46,false
wv3:L02-B:MOB-04:041,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-240,153,55.284,-240,-153,0.46,false
wv3:L02-B:MOB-04:042,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-237,156,55.172,-237,-156,0.46,false
wv3:L02-B:MOB-04:043,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-237,150,54.852,-237,-150,0.46,false
wv3:L02-B:MOB-04:044,ordinary,MOB-04,v3_forest_boar,L02,L02-B,surface,6,-234,153,54.697,-234,-153,0.46,false
wv3:L02-C:MOB-02:000,ordinary,MOB-02,wolf,L02,L02-C,surface,5,-240,108,56.548,-240,-108,1.615,false
wv3:L02-C:MOB-02:001,ordinary,MOB-02,wolf,L02,L02-C,surface,5,-237,111,55.805,-237,-111,1.615,false
wv3:L02-C:MOB-02:002,ordinary,MOB-02,wolf,L02,L02-C,surface,5,-237,105,56.647,-237,-105,1.615,false
wv3:L02-C:MOB-02:003,ordinary,MOB-02,wolf,L02,L02-C,surface,5,-243,111,56.617,-243,-111,1.615,false
wv3:L02-C:MOB-02:004,ordinary,MOB-02,wolf,L02,L02-C,surface,5,-243,105,57.273,-243,-105,1.615,false
wv3:L02-C:MOB-02:005,ordinary,MOB-02,wolf,L02,L02-C,surface,6,-228,108,55.974,-228,-108,1.615,false
wv3:L02-C:MOB-02:006,ordinary,MOB-02,wolf,L02,L02-C,surface,6,-231,111,55.284,-231,-111,1.615,false
wv3:L02-C:MOB-02:007,ordinary,MOB-02,wolf,L02,L02-C,surface,6,-231,105,56.222,-231,-105,1.615,false
wv3:L02-C:MOB-02:008,ordinary,MOB-02,wolf,L02,L02-C,surface,6,-225,111,57.289,-225,-111,1.615,false
wv3:L02-C:MOB-02:009,ordinary,MOB-02,wolf,L02,L02-C,surface,6,-225,105,57.336,-225,-105,1.615,false
wv3:L02-C:MOB-02:010,ordinary,MOB-02,wolf,L02,L02-C,surface,7,-240,120,55.339,-240,-120,1.615,false
wv3:L02-C:MOB-02:011,ordinary,MOB-02,wolf,L02,L02-C,surface,7,-237,117,55.126,-237,-117,1.615,false
wv3:L02-C:MOB-02:012,ordinary,MOB-02,wolf,L02,L02-C,surface,7,-243,117,56.083,-243,-117,1.615,false
wv3:L02-C:MOB-02:013,ordinary,MOB-02,wolf,L02,L02-C,surface,7,-237,123,54.647,-237,-123,1.615,false
wv3:L02-C:MOB-02:014,ordinary,MOB-02,wolf,L02,L02-C,surface,7,-243,123,55.689,-243,-123,1.615,false
wv3:L02-C:MOB-02:015,ordinary,MOB-02,wolf,L02,L02-C,surface,8,-240,96,58.264,-240,-96,1.615,false
wv3:L02-C:MOB-02:016,ordinary,MOB-02,wolf,L02,L02-C,surface,8,-237,99,57.602,-237,-99,1.615,false
wv3:L02-C:MOB-02:017,ordinary,MOB-02,wolf,L02,L02-C,surface,8,-243,99,58.026,-243,-99,1.615,false
wv3:L02-C:MOB-02:018,ordinary,MOB-02,wolf,L02,L02-C,surface,8,-237,93,58.612,-237,-93,1.615,false
wv3:L02-C:MOB-02:019,ordinary,MOB-02,wolf,L02,L02-C,surface,8,-240,102,57.363,-240,-102,1.615,false
wv3:L02-C:MOB-02:020,ordinary,MOB-02,wolf,L02,L02-C,surface,9,-228,120,55.875,-228,-120,1.615,false
wv3:L02-C:MOB-02:021,ordinary,MOB-02,wolf,L02,L02-C,surface,9,-231,117,54.692,-231,-117,1.615,false
wv3:L02-C:MOB-02:022,ordinary,MOB-02,wolf,L02,L02-C,surface,9,-225,117,57.691,-225,-117,1.615,false
wv3:L02-C:MOB-02:023,ordinary,MOB-02,wolf,L02,L02-C,surface,9,-231,123,54.434,-231,-123,1.615,false
wv3:L02-C:MOB-02:024,ordinary,MOB-02,wolf,L02,L02-C,surface,9,-225,123,58.165,-225,-123,1.615,false
wv3:L02-C:MOB-05:000,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,7,-225,81,60.454,-225,-81,0.46,false
wv3:L02-C:MOB-05:001,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,7,-225,84,60.032,-225,-84,0.46,false
wv3:L02-C:MOB-05:002,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,7,-222,81,60.616,-222,-81,0.46,false
wv3:L02-C:MOB-05:003,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,7,-228,81,60.375,-228,-81,0.46,false
wv3:L02-C:MOB-05:004,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,7,-225,78,60.842,-225,-78,0.46,false
wv3:L02-C:MOB-05:005,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,7,-225,93,58.653,-225,-93,0.46,false
wv3:L02-C:MOB-05:006,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,7,-225,90,59.114,-225,-90,0.46,false
wv3:L02-C:MOB-05:007,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,8,-222,93,59.054,-222,-93,0.46,false
wv3:L02-C:MOB-05:008,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,8,-228,93,58.417,-228,-93,0.46,false
wv3:L02-C:MOB-05:009,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,8,-225,96,58.184,-225,-96,0.46,false
wv3:L02-C:MOB-05:010,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,8,-213,81,60.02,-213,-81,0.46,false
wv3:L02-C:MOB-05:011,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,8,-216,81,60.58,-216,-81,0.46,false
wv3:L02-C:MOB-05:012,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,8,-213,84,59.726,-213,-84,0.46,false
wv3:L02-C:MOB-05:013,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,8,-213,78,60.384,-213,-78,0.46,false
wv3:L02-C:MOB-05:014,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,9,-210,81,59.272,-210,-81,0.46,false
wv3:L02-C:MOB-05:015,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,9,-237,81,60.579,-237,-81,0.46,false
wv3:L02-C:MOB-05:016,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,9,-234,81,60.511,-234,-81,0.46,false
wv3:L02-C:MOB-05:017,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,9,-237,84,60.112,-237,-84,0.46,false
wv3:L02-C:MOB-05:018,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,9,-234,84,60.036,-234,-84,0.46,false
wv3:L02-C:MOB-05:019,ordinary,MOB-05,v3_armored_beetle,L02,L02-C,surface,9,-234,78,60.96,-234,-78,0.46,false
wv3:L03-A:MOB-04:000,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,3,-345,174,61.705,-345,-174,0.46,false
wv3:L03-A:MOB-04:001,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,3,-345,177,61.332,-345,-177,0.46,false
wv3:L03-A:MOB-04:002,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,3,-348,174,61.996,-348,-174,0.46,false
wv3:L03-A:MOB-04:003,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,4,-342,174,61.33,-342,-174,0.46,false
wv3:L03-A:MOB-04:004,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,4,-348,177,61.595,-348,-177,0.46,false
wv3:L03-A:MOB-04:005,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,5,-360,186,60.171,-360,-186,0.46,false
wv3:L03-A:MOB-04:006,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,5,-357,186,60.193,-357,-186,0.46,false
wv3:L03-A:MOB-04:007,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,5,-360,183,60.734,-360,-183,0.46,false
wv3:L03-A:MOB-04:008,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,6,-360,189,59.577,-360,-189,0.46,false
wv3:L03-A:MOB-04:009,ordinary,MOB-04,v3_forest_boar,L03,L03-A,surface,6,-363,186,60.146,-363,-186,0.46,false
wv3:L03-A:MOB-06:000,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,10,-429,171,55.129,-429,-171,0.46,false
wv3:L03-A:MOB-06:001,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,10,-432,171,54.654,-432,-171,0.46,false
wv3:L03-A:MOB-06:002,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,10,-429,168,55.457,-429,-168,0.46,false
wv3:L03-A:MOB-06:003,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,10,-429,174,54.839,-429,-174,0.46,false
wv3:L03-A:MOB-06:004,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,10,-426,171,55.673,-426,-171,0.46,false
wv3:L03-A:MOB-06:005,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,10,-444,159,54.994,-444,-159,0.46,false
wv3:L03-A:MOB-06:006,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,10,-441,159,55.164,-441,-159,0.46,false
wv3:L03-A:MOB-06:007,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,10,-444,162,54.613,-444,-162,0.46,false
wv3:L03-A:MOB-06:008,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,11,-444,156,55.401,-444,-156,0.46,false
wv3:L03-A:MOB-06:009,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,11,-447,159,54.918,-447,-159,0.46,false
wv3:L03-A:MOB-06:010,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,11,-444,183,52.946,-444,-183,0.46,false
wv3:L03-A:MOB-06:011,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,11,-441,183,53.089,-441,-183,0.46,false
wv3:L03-A:MOB-06:012,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,11,-444,186,52.843,-444,-186,0.46,false
wv3:L03-A:MOB-06:013,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,11,-447,183,52.828,-447,-183,0.46,false
wv3:L03-A:MOB-06:014,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,11,-441,180,53.202,-441,-180,0.46,false
wv3:L03-A:MOB-06:015,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,11,-417,156,58.865,-417,-156,0.46,false
wv3:L03-A:MOB-06:016,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,12,-417,159,58.606,-417,-159,0.46,false
wv3:L03-A:MOB-06:017,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,12,-420,156,58.477,-420,-156,0.46,false
wv3:L03-A:MOB-06:018,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,12,-414,156,59.201,-414,-156,0.46,false
wv3:L03-A:MOB-06:019,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,12,-417,153,59.138,-417,-153,0.46,false
wv3:L03-A:MOB-06:020,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,12,-417,186,56.271,-417,-186,0.46,false
wv3:L03-A:MOB-06:021,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,12,-417,183,56.521,-417,-183,0.46,false
wv3:L03-A:MOB-06:022,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,12,-420,186,55.63,-420,-186,0.46,false
wv3:L03-A:MOB-06:023,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,12,-414,186,56.936,-414,-186,0.46,false
wv3:L03-A:MOB-06:024,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,13,-417,189,56.014,-417,-189,0.46,false
wv3:L03-A:MOB-06:025,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,13,-405,171,59.662,-405,-171,0.46,false
wv3:L03-A:MOB-06:026,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,13,-408,171,59.231,-408,-171,0.46,false
wv3:L03-A:MOB-06:027,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,13,-405,168,59.726,-405,-168,0.46,false
wv3:L03-A:MOB-06:028,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,13,-405,174,59.565,-405,-174,0.46,false
wv3:L03-A:MOB-06:029,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,13,-402,171,60.012,-402,-171,0.46,false
wv3:L03-A:MOB-06:030,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,13,-432,144,58.606,-432,-144,0.46,false
wv3:L03-A:MOB-06:031,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,13,-432,147,58.118,-432,-147,0.46,false
wv3:L03-A:MOB-06:032,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,14,-429,144,58.966,-429,-144,0.46,false
wv3:L03-A:MOB-06:033,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,14,-435,144,58.223,-435,-144,0.46,false
wv3:L03-A:MOB-06:034,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,14,-429,147,58.511,-429,-147,0.46,false
wv3:L03-A:MOB-06:035,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,14,-432,198,53.519,-432,-198,0.46,false
wv3:L03-A:MOB-06:036,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,14,-432,195,53.547,-432,-195,0.46,false
wv3:L03-A:MOB-06:037,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,14,-429,198,53.762,-429,-198,0.46,false
wv3:L03-A:MOB-06:038,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,14,-435,198,53.303,-435,-198,0.46,false
wv3:L03-A:MOB-06:039,ordinary,MOB-06,v3_forest_spider,L03,L03-A,surface,14,-432,201,53.49,-432,-201,0.46,false
wv3:L03-A:MOB-07:000,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,12,-519,99,60.172,-519,-99,0.46,false
wv3:L03-A:MOB-07:001,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,12,-519,102,58.534,-519,-102,0.46,false
wv3:L03-A:MOB-07:002,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,12,-522,102,57.867,-522,-102,0.46,false
wv3:L03-A:MOB-07:003,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,12,-522,96,60.9,-522,-96,0.46,false
wv3:L03-A:MOB-07:004,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,12,-516,102,59.132,-516,-102,0.46,false
wv3:L03-A:MOB-07:005,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,13,-534,111,53.756,-534,-111,0.46,false
wv3:L03-A:MOB-07:006,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,13,-531,111,53.564,-531,-111,0.46,false
wv3:L03-A:MOB-07:007,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,13,-534,108,53.888,-534,-108,0.46,false
wv3:L03-A:MOB-07:008,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,13,-534,114,53.624,-534,-114,0.46,false
wv3:L03-A:MOB-07:009,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,13,-531,108,53.708,-531,-108,0.46,false
wv3:L03-A:MOB-07:010,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,14,-507,114,54.148,-507,-114,0.46,false
wv3:L03-A:MOB-07:011,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,14,-510,114,53.778,-510,-114,0.46,false
wv3:L03-A:MOB-07:012,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,14,-504,114,54.654,-504,-114,0.46,false
wv3:L03-A:MOB-07:013,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,14,-507,117,53.947,-507,-117,0.46,false
wv3:L03-A:MOB-07:014,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,14,-510,111,54.731,-510,-111,0.46,false
wv3:L03-A:MOB-07:015,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,15,-531,84,61.033,-531,-84,0.46,false
wv3:L03-A:MOB-07:016,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,15,-534,84,61.385,-534,-84,0.46,false
wv3:L03-A:MOB-07:017,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,15,-531,81,59.723,-531,-81,0.46,false
wv3:L03-A:MOB-07:018,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,15,-531,78,57.885,-531,-78,0.46,false
wv3:L03-A:MOB-07:019,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,15,-525,87,61.062,-525,-87,0.46,false
wv3:L03-A:MOB-07:020,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,16,-507,84,56.283,-507,-84,0.46,false
wv3:L03-A:MOB-07:021,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,16,-507,87,57.898,-507,-87,0.46,false
wv3:L03-A:MOB-07:022,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,16,-510,84,56.983,-510,-84,0.46,false
wv3:L03-A:MOB-07:023,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,16,-504,84,55.583,-504,-84,0.46,false
wv3:L03-A:MOB-07:024,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,16,-507,81,55.222,-507,-81,0.46,false
wv3:L03-A:MOB-07:025,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,17,-522,126,52.796,-522,-126,0.46,false
wv3:L03-A:MOB-07:026,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,17,-522,123,52.846,-522,-123,0.46,false
wv3:L03-A:MOB-07:027,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,17,-519,126,52.838,-519,-126,0.46,false
wv3:L03-A:MOB-07:028,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,17,-525,126,52.826,-525,-126,0.46,false
wv3:L03-A:MOB-07:029,ordinary,MOB-07,v3_road_bandit,L03,L03-A,surface,17,-522,129,52.776,-522,-129,0.46,false
wv3:L03-A:MOB-08:000,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,12,-666,21,51.432,-666,-21,0.46,false
wv3:L03-A:MOB-08:001,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,12,-666,18,53.051,-666,-18,0.46,false
wv3:L03-A:MOB-08:002,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,12,-666,24,50.051,-666,-24,0.46,false
wv3:L03-A:MOB-08:003,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,12,-663,18,55.068,-663,-18,0.46,false
wv3:L03-A:MOB-08:004,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,12,-669,18,51.268,-669,-18,0.46,false
wv3:L03-A:MOB-08:005,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,12,-654,6,67.146,-654,-6,0.46,false
wv3:L03-A:MOB-08:006,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,12,-654,9,66.159,-654,-9,0.46,false
wv3:L03-A:MOB-08:007,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,13,-657,6,66.094,-657,-6,0.46,false
wv3:L03-A:MOB-08:008,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,13,-657,9,64.764,-657,-9,0.46,false
wv3:L03-A:MOB-08:009,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,13,-657,3,67.166,-657,-3,0.46,false
wv3:L03-A:MOB-08:010,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,13,-651,33,53.856,-651,-33,0.46,false
wv3:L03-A:MOB-08:011,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,13,-654,33,52.099,-654,-33,0.46,false
wv3:L03-A:MOB-08:012,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,13,-651,30,55.734,-651,-30,0.46,false
wv3:L03-A:MOB-08:013,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,13,-651,36,52.266,-651,-36,0.46,false
wv3:L03-A:MOB-08:014,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,14,-648,33,55.898,-648,-33,0.46,false
wv3:L03-A:MOB-08:015,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,14,-681,9,49.377,-681,-9,0.46,false
wv3:L03-A:MOB-08:016,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,14,-678,9,50.793,-678,-9,0.46,false
wv3:L03-A:MOB-08:017,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,14,-681,12,48.374,-681,-12,0.46,false
wv3:L03-A:MOB-08:018,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,14,-684,12,47.661,-684,-12,0.46,false
wv3:L03-A:MOB-08:019,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,14,-684,6,49.318,-684,-6,0.46,false
wv3:L03-A:MOB-08:020,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,15,-681,33,47.32,-681,-33,0.46,false
wv3:L03-A:MOB-08:021,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,15,-681,30,47.192,-681,-30,0.46,false
wv3:L03-A:MOB-08:022,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,15,-681,36,47.504,-681,-36,0.46,false
wv3:L03-A:MOB-08:023,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,15,-678,30,47.335,-678,-30,0.46,false
wv3:L03-A:MOB-08:024,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,15,-684,30,47.118,-684,-30,0.46,false
wv3:L03-A:MOB-08:025,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,15,-666,45,48.973,-666,-45,0.46,false
wv3:L03-A:MOB-08:026,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,15,-666,42,48.848,-666,-42,0.46,false
wv3:L03-A:MOB-08:027,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,16,-663,45,49.249,-663,-45,0.46,false
wv3:L03-A:MOB-08:028,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,16,-669,45,48.727,-669,-45,0.46,false
wv3:L03-A:MOB-08:029,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,16,-666,48,49.101,-666,-48,0.46,false
wv3:L03-A:MOB-08:030,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,16,-669,-6,65.601,-669,6,0.46,false
wv3:L03-A:MOB-08:031,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,16,-669,-3,64.039,-669,3,0.46,false
wv3:L03-A:MOB-08:032,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,16,-666,-6,67.067,-666,6,0.46,false
wv3:L03-A:MOB-08:033,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,16,-672,-6,63.798,-672,6,0.46,false
wv3:L03-A:MOB-08:034,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,17,-669,-9,66.976,-669,9,0.46,false
wv3:L03-A:MOB-08:035,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,17,-633,18,66.613,-633,-18,0.46,false
wv3:L03-A:MOB-08:036,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,17,-630,18,65.928,-630,-18,0.46,false
wv3:L03-A:MOB-08:037,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,17,-630,21,66.321,-630,-21,0.46,false
wv3:L03-A:MOB-08:038,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,17,-627,18,64.565,-627,-18,0.46,false
wv3:L03-A:MOB-08:039,ordinary,MOB-08,v3_lynx,L03,L03-A,surface,17,-639,21,66.693,-639,-21,0.46,false
wv3:L03-B:MOB-09:000,ordinary,MOB-09,exile,L03,L03-B,surface,18,-480,-96,73.902,-480,96,0.46,false
wv3:L03-B:MOB-09:001,ordinary,MOB-09,exile,L03,L03-B,surface,18,-480,-93,73.678,-480,93,0.46,false
wv3:L03-B:MOB-09:002,ordinary,MOB-09,exile,L03,L03-B,surface,18,-483,-96,73.658,-483,96,0.46,false
wv3:L03-B:MOB-09:003,ordinary,MOB-09,exile,L03,L03-B,surface,18,-477,-96,74.143,-477,96,0.46,false
wv3:L03-B:MOB-09:004,ordinary,MOB-09,exile,L03,L03-B,surface,18,-480,-99,74.12,-480,99,0.46,false
wv3:L03-B:MOB-09:005,ordinary,MOB-09,exile,L03,L03-B,surface,18,-492,-81,71.016,-492,81,0.46,false
wv3:L03-B:MOB-09:006,ordinary,MOB-09,exile,L03,L03-B,surface,19,-492,-84,71.415,-492,84,0.46,false
wv3:L03-B:MOB-09:007,ordinary,MOB-09,exile,L03,L03-B,surface,19,-489,-81,71.517,-489,81,0.46,false
wv3:L03-B:MOB-09:008,ordinary,MOB-09,exile,L03,L03-B,surface,19,-495,-81,70.451,-495,81,0.46,false
wv3:L03-B:MOB-09:009,ordinary,MOB-09,exile,L03,L03-B,surface,19,-492,-78,70.588,-492,78,0.46,false
wv3:L03-B:MOB-09:010,ordinary,MOB-09,exile,L03,L03-B,surface,19,-465,-84,73.72,-465,84,0.46,false
wv3:L03-B:MOB-09:011,ordinary,MOB-09,exile,L03,L03-B,surface,19,-468,-84,73.558,-468,84,0.46,false
wv3:L03-B:MOB-09:012,ordinary,MOB-09,exile,L03,L03-B,surface,20,-465,-87,74.149,-465,87,0.46,false
wv3:L03-B:MOB-09:013,ordinary,MOB-09,exile,L03,L03-B,surface,20,-465,-81,73.267,-465,81,0.46,false
wv3:L03-B:MOB-09:014,ordinary,MOB-09,exile,L03,L03-B,surface,20,-462,-84,73.908,-462,84,0.46,false
wv3:L03-B:MOB-09:015,ordinary,MOB-09,exile,L03,L03-B,surface,20,-495,-108,73.589,-495,108,0.46,false
wv3:L03-B:MOB-09:016,ordinary,MOB-09,exile,L03,L03-B,surface,20,-492,-108,73.849,-492,108,0.46,false
